Date,FID,AgeType,AgeGroup,Cases
2020-04-27,59,Age.D7.,25_34,73.42857142857143
2020-04-27,59,Age.,35_44,57
2020-04-27,59,Age.D7.,35_44,76.14285714285714
2020-04-27,59,Age.,45_54,65
2020-04-27,59,Age.D7.,45_54,84.71428571428571
2020-04-27,59,Age.,55_64,34
2020-04-27,59,Age.D7.,55_64,52.285714285714285
2020-04-27,59,Age.,65plus,95
2020-04-27,59,Age.D7.,65plus,221.71428571428572
2020-04-28,60,Age.,1_4,1
2020-04-28,60,Age.D7.,1_4,1.4285714285714286
2020-04-28,60,Age.,5_14,5
2020-04-28,60,Age.D7.,5_14,3.857142857142857
2020-04-28,60,Age.,15_24,28
2020-04-28,60,Age.D7.,15_24,36
2020-04-28,60,Age.,25_34,52
2020-04-28,60,Age.D7.,25_34,69.85714285714286
2020-04-28,60,Age.,35_44,62
2020-04-28,60,Age.D7.,35_44,72.71428571428571
2020-04-28,60,Age.,45_54,66
2020-04-28,60,Age.D7.,45_54,81.85714285714286
2020-04-28,60,Age.,55_64,45
2020-04-28,60,Age.D7.,55_64,50.57142857142857
2020-04-28,60,Age.,65plus,126
2020-04-28,60,Age.D7.,65plus,208
2020-04-29,61,Age.,1_4,2
2020-04-29,61,Age.D7.,1_4,1.2857142857142858
2020-04-29,61,Age.,5_14,4
2020-04-29,61,Age.D7.,5_14,4
2020-04-29,61,Age.,15_24,40
2020-04-29,61,Age.D7.,15_24,33.285714285714285
2020-04-29,61,Age.,25_34,70
2020-04-29,61,Age.D7.,25_34,61.857142857142854
2020-04-29,61,Age.,35_44,53
2020-04-29,61,Age.D7.,35_44,64.28571428571429
2020-04-29,61,Age.,45_54,54
2020-04-29,61,Age.D7.,45_54,67.42857142857143
2020-04-29,61,Age.,55_64,41
2020-04-29,61,Age.D7.,55_64,42.57142857142857
2020-04-29,61,Age.,65plus,136
2020-04-29,61,Age.D7.,65plus,166.42857142857142
2020-04-30,62,Age.,1_4,0
2020-04-30,62,Age.D7.,1_4,1.1428571428571428
2020-04-30,62,Age.,5_14,1
2020-04-30,62,Age.D7.,5_14,3.5714285714285716
2020-04-30,62,Age.,15_24,20
2020-04-30,62,Age.D7.,15_24,31.714285714285715
2020-04-30,62,Age.,25_34,43
2020-04-30,62,Age.D7.,25_34,58.57142857142857
2020-04-30,62,Age.,35_44,41
2020-04-30,62,Age.D7.,35_44,59
2020-04-30,62,Age.,45_54,51
2020-04-30,62,Age.D7.,45_54,65.28571428571429
2020-04-30,62,Age.,55_64,30
2020-04-30,62,Age.D7.,55_64,39.142857142857146
2020-04-30,62,Age.,65plus,46
2020-04-30,62,Age.D7.,65plus,136.71428571428572
2020-05-01,63,Age.,1_4,6
2020-05-01,63,Age.D7.,1_4,2
2020-05-01,63,Age.,5_14,9
2020-05-01,63,Age.D7.,5_14,4.428571428571429
2020-05-01,63,Age.,15_24,34
2020-05-01,63,Age.D7.,15_24,32
2020-05-01,63,Age.,25_34,59
2020-05-01,63,Age.D7.,25_34,56.57142857142857
2020-05-01,63,Age.,35_44,56
2020-05-01,63,Age.D7.,35_44,58.142857142857146
2020-05-01,63,Age.,45_54,55
2020-05-01,63,Age.D7.,45_54,65
2020-05-01,63,Age.,55_64,36
2020-05-01,63,Age.D7.,55_64,37
2020-05-01,63,Age.,65plus,69
2020-05-01,63,Age.D7.,65plus,121.28571428571429
2020-05-02,64,Age.,1_4,2
2020-05-02,64,Age.D7.,1_4,1.7142857142857142
2020-05-02,64,Age.,5_14,8
2020-05-02,64,Age.D7.,5_14,4.714285714285714
2020-05-02,64,Age.,15_24,43
2020-05-02,64,Age.D7.,15_24,32
2020-05-02,64,Age.,25_34,90
2020-05-02,64,Age.D7.,25_34,56.285714285714285
2020-05-02,64,Age.,35_44,79
2020-05-02,64,Age.D7.,35_44,54.57142857142857
2020-05-02,64,Age.,45_54,60
2020-05-02,64,Age.D7.,45_54,56
2020-05-02,64,Age.,55_64,44
2020-05-02,64,Age.D7.,55_64,35.714285714285715
2020-05-02,64,Age.,65plus,47
2020-05-02,64,Age.D7.,65plus,93.85714285714286
2020-05-03,65,Age.,1_4,2
2020-05-03,65,Age.D7.,1_4,2
2020-05-03,65,Age.,5_14,7
2020-05-03,65,Age.D7.,5_14,5.285714285714286
2020-05-03,65,Age.,15_24,15
2020-05-03,65,Age.D7.,15_24,30.428571428571427
2020-05-03,65,Age.,25_34,33
2020-05-03,65,Age.D7.,25_34,57.142857142857146
2020-05-03,65,Age.,35_44,47
2020-05-03,65,Age.D7.,35_44,56.42857142857143
2020-05-03,65,Age.,45_54,38
2020-05-03,65,Age.D7.,45_54,55.57142857142857
2020-05-03,65,Age.,55_64,27
2020-05-03,65,Age.D7.,55_64,36.714285714285715
2020-05-03,65,Age.,65plus,52
2020-05-03,65,Age.D7.,65plus,81.57142857142857
2020-05-04,66,Age.,1_4,3
2020-05-04,66,Age.D7.,1_4,2.2857142857142856
2020-05-04,66,Age.,5_14,0
2020-05-04,66,Age.D7.,5_14,4.857142857142857
2020-05-04,66,Age.,15_24,20
2020-05-04,66,Age.D7.,15_24,28.571428571428573
2020-05-04,66,Age.,25_34,60
2020-05-04,66,Age.D7.,25_34,58.142857142857146
2020-05-04,66,Age.,35_44,52
2020-05-04,66,Age.D7.,35_44,55.714285714285715
2020-05-04,66,Age.,45_54,40
2020-05-04,66,Age.D7.,45_54,52
2020-05-04,66,Age.,55_64,23
2020-05-04,66,Age.D7.,55_64,35.142857142857146
2020-05-04,66,Age.,65plus,45
2020-05-04,66,Age.D7.,65plus,74.42857142857143
2020-05-05,67,Age.,1_4,3
2020-05-05,67,Age.D7.,1_4,2.5714285714285716
2020-05-05,67,Age.,5_14,11
2020-05-05,67,Age.D7.,5_14,5.714285714285714
2020-05-05,67,Age.,15_24,37
2020-05-05,67,Age.D7.,15_24,29.857142857142858
2020-05-05,67,Age.,25_34,62
2020-05-05,67,Age.D7.,25_34,59.57142857142857
2020-05-05,67,Age.,35_44,64
2020-05-05,67,Age.D7.,35_44,56
2020-05-05,67,Age.,45_54,43
2020-05-05,67,Age.D7.,45_54,48.714285714285715
2020-05-05,67,Age.,55_64,33
2020-05-05,67,Age.D7.,55_64,33.42857142857143
2020-05-05,67,Age.,65plus,30
2020-05-05,67,Age.D7.,65plus,60.714285714285715
2020-05-06,68,Age.,1_4,0
2020-05-06,68,Age.D7.,1_4,2.2857142857142856
2020-05-06,68,Age.,5_14,2
2020-05-06,68,Age.D7.,5_14,5.428571428571429
2020-05-06,68,Age.,15_24,13
2020-05-06,68,Age.D7.,15_24,26
2020-05-06,68,Age.,25_34,17
2020-05-06,68,Age.D7.,25_34,52
2020-05-06,68,Age.,35_44,21
2020-05-06,68,Age.D7.,35_44,51.42857142857143
2020-05-06,68,Age.,45_54,26
2020-05-06,68,Age.D7.,45_54,44.714285714285715
2020-05-06,68,Age.,55_64,14
2020-05-06,68,Age.D7.,55_64,29.571428571428573
2020-05-06,68,Age.,65plus,22
2020-05-06,68,Age.D7.,65plus,44.42857142857143
2020-05-07,69,Age.,1_4,0
2020-05-07,69,Age.D7.,1_4,2.2857142857142856
2020-05-07,69,Age.,5_14,2
2020-05-07,69,Age.D7.,5_14,5.571428571428571
2020-05-07,69,Age.,15_24,22
2020-05-07,69,Age.D7.,15_24,26.285714285714285
2020-05-07,69,Age.,25_34,38
2020-05-07,69,Age.D7.,25_34,51.285714285714285
2020-05-07,69,Age.,35_44,40
2020-05-07,69,Age.D7.,35_44,51.285714285714285
2020-05-07,69,Age.,45_54,22
2020-05-07,69,Age.D7.,45_54,40.57142857142857
2020-05-07,69,Age.,55_64,26
2020-05-07,69,Age.D7.,55_64,29
2020-05-07,69,Age.,65plus,43
2020-05-07,69,Age.D7.,65plus,44
2020-05-08,70,Age.,1_4,0
2020-05-08,70,Age.D7.,1_4,1.4285714285714286
2020-05-08,70,Age.,5_14,7
2020-05-08,70,Age.D7.,5_14,5.285714285714286
2020-05-08,70,Age.,15_24,15
2020-05-08,70,Age.D7.,15_24,23.571428571428573
2020-05-08,70,Age.,25_34,34
2020-05-08,70,Age.D7.,25_34,47.714285714285715
2020-05-08,70,Age.,35_44,28
2020-05-08,70,Age.D7.,35_44,47.285714285714285
2020-05-08,70,Age.,45_54,24
2020-05-08,70,Age.D7.,45_54,36.142857142857146
2020-05-08,70,Age.,55_64,19
2020-05-08,70,Age.D7.,55_64,26.571428571428573
2020-05-08,70,Age.,65plus,47
2020-05-08,70,Age.D7.,65plus,40.857142857142854
2020-05-09,71,Age.,1_4,4
2020-05-09,71,Age.D7.,1_4,1.7142857142857142
2020-05-09,71,Age.,5_14,6
2020-05-09,71,Age.D7.,5_14,5
2020-05-09,71,Age.,15_24,22
2020-05-09,71,Age.D7.,15_24,20.571428571428573
2020-05-09,71,Age.,25_34,38
2020-05-09,71,Age.D7.,25_34,40.285714285714285
2020-05-09,71,Age.,35_44,45
2020-05-09,71,Age.D7.,35_44,42.42857142857143
2020-05-09,71,Age.,45_54,37
2020-05-09,71,Age.D7.,45_54,32.857142857142854
2020-05-09,71,Age.,55_64,29
2020-05-09,71,Age.D7.,55_64,24.428571428571427
2020-05-09,71,Age.,65plus,44
2020-05-09,71,Age.D7.,65plus,40.42857142857143
2020-05-10,72,Age.,1_4,0
2020-05-10,72,Age.D7.,1_4,1.4285714285714286
2020-05-10,72,Age.,5_14,2
2020-05-10,72,Age.D7.,5_14,4.285714285714286
2020-05-10,72,Age.,15_24,20
2020-05-10,72,Age.D7.,15_24,21.285714285714285
2020-05-10,72,Age.,25_34,32
2020-05-10,72,Age.D7.,25_34,40.142857142857146
2020-05-10,72,Age.,35_44,30
2020-05-10,72,Age.D7.,35_44,40
2020-05-10,72,Age.,45_54,24
2020-05-10,72,Age.D7.,45_54,30.857142857142858
2020-05-10,72,Age.,55_64,27
2020-05-10,72,Age.D7.,55_64,24.428571428571427
2020-05-10,72,Age.,65plus,60
2020-05-10,72,Age.D7.,65plus,41.57142857142857
2020-05-11,73,Age.,1_4,1
2020-05-11,73,Age.D7.,1_4,1.1428571428571428
2020-05-11,73,Age.,5_14,3
2020-05-11,73,Age.D7.,5_14,4.714285714285714
2020-05-11,73,Age.,15_24,7
2020-05-11,73,Age.D7.,15_24,19.428571428571427
2020-05-11,73,Age.,25_34,15
2020-05-11,73,Age.D7.,25_34,33.714285714285715
2020-05-11,73,Age.,35_44,10
2020-05-11,73,Age.D7.,35_44,34
2020-05-11,73,Age.,45_54,14
2020-05-11,73,Age.D7.,45_54,27.142857142857142
2020-05-11,73,Age.,55_64,0
2020-05-11,73,Age.D7.,55_64,21.142857142857142
2020-05-11,73,Age.,65plus,6
2020-05-11,73,Age.D7.,65plus,36
2020-05-12,74,Age.,1_4,3
2020-05-12,74,Age.D7.,1_4,1.1428571428571428
2020-05-12,74,Age.,5_14,3
2020-05-12,74,Age.D7.,5_14,3.5714285714285716
2020-05-12,74,Age.,15_24,10
2020-05-12,74,Age.D7.,15_24,15.571428571428571
2020-05-12,74,Age.,25_34,30
2020-05-12,74,Age.D7.,25_34,29.142857142857142
2020-05-12,74,Age.,35_44,20
2020-05-12,74,Age.D7.,35_44,27.714285714285715
2020-05-12,74,Age.,45_54,17
2020-05-12,74,Age.D7.,45_54,23.428571428571427
2020-05-12,74,Age.,55_64,15
2020-05-12,74,Age.D7.,55_64,18.571428571428573
2020-05-12,74,Age.,65plus,17
2020-05-12,74,Age.D7.,65plus,34.142857142857146
2020-05-13,75,Age.,1_4,3
2020-05-13,75,Age.D7.,1_4,1.5714285714285714
2020-05-13,75,Age.,5_14,0
2020-05-13,75,Age.D7.,5_14,3.2857142857142856
2020-05-13,75,Age.,15_24,47
2020-05-13,75,Age.D7.,15_24,20.428571428571427
2020-05-13,75,Age.,25_34,114
2020-05-13,75,Age.D7.,25_34,43
2020-05-13,75,Age.,35_44,81
2020-05-13,75,Age.D7.,35_44,36.285714285714285
2020-05-13,75,Age.,45_54,73
2020-05-13,75,Age.D7.,45_54,30.142857142857142
2020-05-13,75,Age.,55_64,37
2020-05-13,75,Age.D7.,55_64,21.857142857142858
2020-05-13,75,Age.,65plus,14
2020-05-13,75,Age.D7.,65plus,33
2020-05-14,76,Age.,1_4,0
2020-05-14,76,Age.D7.,1_4,1.5714285714285714
2020-05-14,76,Age.,5_14,1
2020-05-14,76,Age.D7.,5_14,3.142857142857143
2020-05-14,76,Age.,15_24,17
2020-05-14,76,Age.D7.,15_24,19.714285714285715
2020-05-14,76,Age.,25_34,59
2020-05-14,76,Age.D7.,25_34,46
2020-05-14,76,Age.,35_44,76
2020-05-14,76,Age.D7.,35_44,41.42857142857143
2020-05-14,76,Age.,45_54,40
2020-05-14,76,Age.D7.,45_54,32.714285714285715
2020-05-14,76,Age.,55_64,30
2020-05-14,76,Age.D7.,55_64,22.428571428571427
2020-05-14,76,Age.,65plus,29
2020-05-14,76,Age.D7.,65plus,31
2020-05-15,77,Age.,1_4,2
2020-05-15,77,Age.D7.,1_4,1.8571428571428572
2020-05-15,77,Age.,5_14,3
2020-05-15,77,Age.D7.,5_14,2.5714285714285716
2020-05-15,77,Age.,15_24,9
2020-05-15,77,Age.D7.,15_24,18.857142857142858
2020-05-15,77,Age.,25_34,20
2020-05-15,77,Age.D7.,25_34,44
2020-05-15,77,Age.,35_44,20
2020-05-15,77,Age.D7.,35_44,40.285714285714285
2020-05-15,77,Age.,45_54,13
2020-05-15,77,Age.D7.,45_54,31.142857142857142
2020-05-15,77,Age.,55_64,3
2020-05-15,77,Age.D7.,55_64,20.142857142857142
2020-05-15,77,Age.,65plus,4
2020-05-15,77,Age.D7.,65plus,24.857142857142858
2020-05-16,78,Age.,1_4,2
2020-05-16,78,Age.D7.,1_4,1.5714285714285714
2020-05-16,78,Age.,5_14,0
2020-05-16,78,Age.D7.,5_14,1.7142857142857142
2020-05-16,78,Age.,15_24,7
2020-05-16,78,Age.D7.,15_24,16.714285714285715
2020-05-16,78,Age.,25_34,28
2020-05-16,78,Age.D7.,25_34,42.57142857142857
2020-05-16,78,Age.,35_44,16
2020-05-16,78,Age.D7.,35_44,36.142857142857146
2020-05-16,78,Age.,45_54,10
2020-05-16,78,Age.D7.,45_54,27.285714285714285
2020-05-16,78,Age.,55_64,4
2020-05-16,78,Age.D7.,55_64,16.571428571428573
2020-05-16,78,Age.,65plus,16
2020-05-16,78,Age.D7.,65plus,20.857142857142858
2020-05-17,79,Age.,1_4,2
2020-05-17,79,Age.D7.,1_4,1.8571428571428572
2020-05-17,79,Age.,5_14,5
2020-05-17,79,Age.D7.,5_14,2.142857142857143
2020-05-17,79,Age.,15_24,23
2020-05-17,79,Age.D7.,15_24,17.142857142857142
2020-05-17,79,Age.,25_34,23
2020-05-17,79,Age.D7.,25_34,41.285714285714285
2020-05-17,79,Age.,35_44,32
2020-05-17,79,Age.D7.,35_44,36.42857142857143
2020-05-17,79,Age.,45_54,18
2020-05-17,79,Age.D7.,45_54,26.428571428571427
2020-05-17,79,Age.,55_64,16
2020-05-17,79,Age.D7.,55_64,15
2020-05-17,79,Age.,65plus,21
2020-05-17,79,Age.D7.,65plus,15.285714285714286
2020-05-18,80,Age.,1_4,1
2020-05-18,80,Age.D7.,1_4,1.8571428571428572
2020-05-18,80,Age.,5_14,2
2020-05-18,80,Age.D7.,5_14,2
2020-05-18,80,Age.,15_24,6
2020-05-18,80,Age.D7.,15_24,17
2020-05-18,80,Age.,25_34,3
2020-05-18,80,Age.D7.,25_34,39.57142857142857
2020-05-18,80,Age.,35_44,11
2020-05-18,80,Age.D7.,35_44,36.57142857142857
2020-05-18,80,Age.,45_54,4
2020-05-18,80,Age.D7.,45_54,25
2020-05-18,80,Age.,55_64,3
2020-05-18,80,Age.D7.,55_64,15.428571428571429
2020-05-18,80,Age.,65plus,0
2020-05-18,80,Age.D7.,65plus,14.142857142857142
2020-05-19,81,Age.,1_4,2
2020-05-19,81,Age.D7.,1_4,1.7142857142857142
2020-05-19,81,Age.,5_14,1
2020-05-19,81,Age.D7.,5_14,1.7142857142857142
2020-05-19,81,Age.,15_24,10
2020-05-19,81,Age.D7.,15_24,17
2020-05-19,81,Age.,25_34,14
2020-05-19,81,Age.D7.,25_34,37.285714285714285
2020-05-19,81,Age.,35_44,12
2020-05-19,81,Age.D7.,35_44,35.42857142857143
2020-05-19,81,Age.,45_54,10
2020-05-19,81,Age.D7.,45_54,24
2020-05-19,81,Age.,55_64,5
2020-05-19,81,Age.D7.,55_64,14
2020-05-19,81,Age.,65plus,16
2020-05-19,81,Age.D7.,65plus,14
2020-05-20,82,Age.,1_4,0
2020-05-20,82,Age.D7.,1_4,1.2857142857142858
2020-05-20,82,Age.,5_14,3
2020-05-20,82,Age.D7.,5_14,2.142857142857143
2020-05-20,82,Age.,15_24,3
2020-05-20,82,Age.D7.,15_24,10.714285714285714
2020-05-20,82,Age.,25_34,10
2020-05-20,82,Age.D7.,25_34,22.428571428571427
2020-05-20,82,Age.,35_44,16
2020-05-20,82,Age.D7.,35_44,26.142857142857142
2020-05-20,82,Age.,45_54,9
2020-05-20,82,Age.D7.,45_54,14.857142857142858
2020-05-20,82,Age.,55_64,12
2020-05-20,82,Age.D7.,55_64,10.428571428571429
2020-05-20,82,Age.,65plus,24
2020-05-20,82,Age.D7.,65plus,15.428571428571429
2020-05-21,83,Age.,1_4,4
2020-05-21,83,Age.D7.,1_4,1.8571428571428572
2020-05-21,83,Age.,5_14,7
2020-05-21,83,Age.D7.,5_14,3
2020-05-21,83,Age.,15_24,6
2020-05-21,83,Age.D7.,15_24,9.142857142857142
2020-05-21,83,Age.,25_34,19
2020-05-21,83,Age.D7.,25_34,16.714285714285715
2020-05-21,83,Age.,35_44,18
2020-05-21,83,Age.D7.,35_44,17.857142857142858
2020-05-21,83,Age.,45_54,21
2020-05-21,83,Age.D7.,45_54,12.142857142857142
2020-05-21,83,Age.,55_64,6
2020-05-21,83,Age.D7.,55_64,7
2020-05-21,83,Age.,65plus,19
2020-05-21,83,Age.D7.,65plus,14
2020-05-22,84,Age.,1_4,4
2020-05-22,84,Age.D7.,1_4,2.142857142857143
2020-05-22,84,Age.,5_14,3
2020-05-22,84,Age.D7.,5_14,3
2020-05-22,84,Age.,15_24,23
2020-05-22,84,Age.D7.,15_24,11.142857142857142
2020-05-22,84,Age.,25_34,23
2020-05-22,84,Age.D7.,25_34,17.142857142857142
2020-05-22,84,Age.,35_44,20
2020-05-22,84,Age.D7.,35_44,17.857142857142858
2020-05-22,84,Age.,45_54,14
2020-05-22,84,Age.D7.,45_54,12.285714285714286
2020-05-22,84,Age.,55_64,13
2020-05-22,84,Age.D7.,55_64,8.428571428571429
2020-05-22,84,Age.,65plus,18
2020-05-22,84,Age.D7.,65plus,16
2020-05-23,85,Age.,1_4,1
2020-05-23,85,Age.D7.,1_4,2
2020-05-23,85,Age.,5_14,1
2020-05-23,85,Age.D7.,5_14,3.142857142857143
2020-05-23,85,Age.,15_24,5
2020-05-23,85,Age.D7.,15_24,10.857142857142858
2020-05-23,85,Age.,25_34,3
2020-05-23,85,Age.D7.,25_34,13.571428571428571
2020-05-23,85,Age.,35_44,9
2020-05-23,85,Age.D7.,35_44,16.857142857142858
2020-05-23,85,Age.,45_54,3
2020-05-23,85,Age.D7.,45_54,11.285714285714286
2020-05-23,85,Age.,55_64,0
2020-05-23,85,Age.D7.,55_64,7.857142857142857
2020-05-23,85,Age.,65plus,1
2020-05-23,85,Age.D7.,65plus,13.857142857142858
2020-05-24,86,Age.,1_4,1
2020-05-24,86,Age.D7.,1_4,1.8571428571428572
2020-05-24,86,Age.,5_14,2
2020-05-24,86,Age.D7.,5_14,2.7142857142857144
2020-05-24,86,Age.,15_24,5
2020-05-24,86,Age.D7.,15_24,8.285714285714286
2020-05-24,86,Age.,25_34,1
2020-05-24,86,Age.D7.,25_34,10.428571428571429
2020-05-24,86,Age.,35_44,2
2020-05-24,86,Age.D7.,35_44,12.571428571428571
2020-05-24,86,Age.,45_54,10
2020-05-24,86,Age.D7.,45_54,10.142857142857142
2020-05-24,86,Age.,55_64,5
2020-05-24,86,Age.D7.,55_64,6.285714285714286
2020-05-24,86,Age.,65plus,10
2020-05-24,86,Age.D7.,65plus,12.285714285714286
2020-05-25,87,Age.,1_4,1
2020-05-25,87,Age.D7.,1_4,1.8571428571428572
2020-05-25,87,Age.,5_14,3
2020-05-25,87,Age.D7.,5_14,2.857142857142857
2020-05-25,87,Age.,15_24,8
2020-05-25,87,Age.D7.,15_24,8.571428571428571
2020-05-25,87,Age.,25_34,23
2020-05-25,87,Age.D7.,25_34,13.285714285714286
2020-05-25,87,Age.,35_44,12
2020-05-25,87,Age.D7.,35_44,12.714285714285714
2020-05-25,87,Age.,45_54,16
2020-05-25,87,Age.D7.,45_54,11.857142857142858
2020-05-25,87,Age.,55_64,17
2020-05-25,87,Age.D7.,55_64,8.285714285714286
2020-05-25,87,Age.,65plus,21
2020-05-25,87,Age.D7.,65plus,15.571428571428571
2020-05-26,88,Age.,1_4,2
2020-05-26,88,Age.D7.,1_4,1.8571428571428572
2020-05-26,88,Age.,5_14,7
2020-05-26,88,Age.D7.,5_14,3.7142857142857144
2020-05-26,88,Age.,15_24,8
2020-05-26,88,Age.D7.,15_24,8.285714285714286
2020-05-26,88,Age.,25_34,6
2020-05-26,88,Age.D7.,25_34,12.142857142857142
2020-05-26,88,Age.,35_44,13
2020-05-26,88,Age.D7.,35_44,12.857142857142858
2020-05-26,88,Age.,45_54,10
2020-05-26,88,Age.D7.,45_54,11.857142857142858
2020-05-26,88,Age.,55_64,6
2020-05-26,88,Age.D7.,55_64,8.428571428571429
2020-05-26,88,Age.,65plus,14
2020-05-26,88,Age.D7.,65plus,15.285714285714286
2020-05-27,89,Age.,1_4,1
2020-05-27,89,Age.D7.,1_4,2
2020-05-27,89,Age.,5_14,1
2020-05-27,89,Age.D7.,5_14,3.4285714285714284
2020-05-27,89,Age.,15_24,4
2020-05-27,89,Age.D7.,15_24,8.428571428571429
2020-05-27,89,Age.,25_34,8
2020-05-27,89,Age.D7.,25_34,11.857142857142858
2020-05-27,89,Age.,35_44,7
2020-05-27,89,Age.D7.,35_44,11.571428571428571
2020-05-27,89,Age.,45_54,9
2020-05-27,89,Age.D7.,45_54,11.857142857142858
2020-05-27,89,Age.,55_64,4
2020-05-27,89,Age.D7.,55_64,7.285714285714286
2020-05-27,89,Age.,65plus,8
2020-05-27,89,Age.D7.,65plus,13
2020-05-28,90,Age.,1_4,2
2020-05-28,90,Age.D7.,1_4,1.7142857142857142
2020-05-28,90,Age.,5_14,2
2020-05-28,90,Age.D7.,5_14,2.7142857142857144
2020-05-28,90,Age.,15_24,0
2020-05-28,90,Age.D7.,15_24,7.571428571428571
2020-05-28,90,Age.,25_34,1
2020-05-28,90,Age.D7.,25_34,9.285714285714286
2020-05-28,90,Age.,35_44,4
2020-05-28,90,Age.D7.,35_44,9.571428571428571
2020-05-28,90,Age.,45_54,8
2020-05-28,90,Age.D7.,45_54,10
2020-05-28,90,Age.,55_64,5
2020-05-28,90,Age.D7.,55_64,7.142857142857143
2020-05-28,90,Age.,65plus,12
2020-05-28,90,Age.D7.,65plus,12
2020-05-29,91,Age.,1_4,0
2020-05-29,91,Age.D7.,1_4,1.1428571428571428
2020-05-29,91,Age.,5_14,2
2020-05-29,91,Age.D7.,5_14,2.5714285714285716
2020-05-29,91,Age.,15_24,2
2020-05-29,91,Age.D7.,15_24,4.571428571428571
2020-05-29,91,Age.,25_34,8
2020-05-29,91,Age.D7.,25_34,7.142857142857143
2020-05-29,91,Age.,35_44,12
2020-05-29,91,Age.D7.,35_44,8.428571428571429
2020-05-29,91,Age.,45_54,5
2020-05-29,91,Age.D7.,45_54,8.714285714285714
2020-05-29,91,Age.,55_64,2
2020-05-29,91,Age.D7.,55_64,5.571428571428571
2020-05-29,91,Age.,65plus,23
2020-05-29,91,Age.D7.,65plus,12.714285714285714
2020-05-30,92,Age.,1_4,1
2020-05-30,92,Age.D7.,1_4,1.1428571428571428
2020-05-30,92,Age.,5_14,1
2020-05-30,92,Age.D7.,5_14,2.5714285714285716
2020-05-30,92,Age.,15_24,6
2020-05-30,92,Age.D7.,15_24,4.714285714285714
2020-05-30,92,Age.,25_34,12
2020-05-30,92,Age.D7.,25_34,8.428571428571429
2020-05-30,92,Age.,35_44,14
2020-05-30,92,Age.D7.,35_44,9.142857142857142
2020-05-30,92,Age.,45_54,12
2020-05-30,92,Age.D7.,45_54,10
2020-05-30,92,Age.,55_64,7
2020-05-30,92,Age.D7.,55_64,6.571428571428571
2020-05-30,92,Age.,65plus,8
2020-05-30,92,Age.D7.,65plus,13.714285714285714
2020-05-31,93,Age.,1_4,2
2020-05-31,93,Age.D7.,1_4,1.2857142857142858
2020-05-31,93,Age.,5_14,8
2020-05-31,93,Age.D7.,5_14,3.4285714285714284
2020-05-31,93,Age.,15_24,11
2020-05-31,93,Age.D7.,15_24,5.571428571428571
2020-05-31,93,Age.,25_34,8
2020-05-31,93,Age.D7.,25_34,9.428571428571429
2020-05-31,93,Age.,35_44,8
2020-05-31,93,Age.D7.,35_44,10
2020-05-31,93,Age.,45_54,14
2020-05-31,93,Age.D7.,45_54,10.571428571428571
2020-05-31,93,Age.,55_64,9
2020-05-31,93,Age.D7.,55_64,7.142857142857143
2020-05-31,93,Age.,65plus,11
2020-05-31,93,Age.D7.,65plus,13.857142857142858
2020-06-01,94,Age.,1_4,0
2020-06-01,94,Age.D7.,1_4,1.1428571428571428
2020-06-01,94,Age.,5_14,0
2020-06-01,94,Age.D7.,5_14,3
2020-06-01,94,Age.,15_24,1
2020-06-01,94,Age.D7.,15_24,4.571428571428571
2020-06-01,94,Age.,25_34,2
2020-06-01,94,Age.D7.,25_34,6.428571428571429
2020-06-01,94,Age.,35_44,0
2020-06-01,94,Age.D7.,35_44,8.285714285714286
2020-06-01,94,Age.,45_54,1
2020-06-01,94,Age.D7.,45_54,8.428571428571429
2020-06-01,94,Age.,55_64,0
2020-06-01,94,Age.D7.,55_64,4.714285714285714
2020-06-01,94,Age.,65plus,4
2020-06-01,94,Age.D7.,65plus,11.428571428571429
2020-06-02,95,Age.,1_4,0
2020-06-02,95,Age.D7.,1_4,0.8571428571428571
2020-06-02,95,Age.,5_14,1
